_id,INJECTOR_CODE,FOLIO_NUMBER,FRAC_UNACCOUNTED
6638d02b36388c250bddfc4f,INJ_201,11/18/2021,-2
6638d02b36388c250bddfc50,INJ_201,11/19/2021,1
6638d02b36388c250bddfc51,INJ_201,11/20/2021,0
6638d02b36388c250bddfc52,INJ_201,11/22/2021,0
6638d02b36388c250bddfc53,INJ_201,11/26/2021,0
6638d02b36388c250bddfc54,INJ_201,11/27/2021,0
6638d02b36388c250bddfc55,INJ_201,11/29/2021,-1
6638d02b36388c250bddfc56,INJ_201,11/30/2021,2
6638d02b36388c250bddfc57,INJ_201,12/01/2021,0
6638d02b36388c250bddfc58,INJ_201,12/02/2021,1
6638d02b36388c250bddfc59,INJ_201,12/03/2021,2
6638d02b36388c250bddfc5a,INJ_201,12/04/2021,1
6638d02b36388c250bddfc5b,INJ_201,12/06/2021,1
6638d02b36388c250bddfc5c,INJ_201,12/07/2021,0
6638d02b36388c250bddfc5d,INJ_201,12/08/2021,0
6638d02b36388c250bddfc5e,INJ_201,12/09/2021,0
6638d02b36388c250bddfc5f,INJ_201,12/10/2021,0
6638d02b36388c250bddfc60,INJ_201,12/11/2021,0
6638d02b36388c250bddfc61,INJ_201,12/13/2021,-2
6638d02b36388c250bddfc62,INJ_201,12/14/2021,0
6638d02b36388c250bddfc63,INJ_201,12/15/2021,2
6638d02b36388c250bddfc64,INJ_201,12/16/2021,0
6638d02b36388c250bddfc65,INJ_201,12/17/2021,2
6638d02b36388c250bddfc66,INJ_201,12/18/2021,-1
6638d02b36388c250bddfc67,INJ_201,12/21/2021,1
6638d02b36388c250bddfc68,INJ_201,12/22/2021,3
6638d02b36388c250bddfc69,INJ_201,12/23/2021,-2
6638d02b36388c250bddfc6a,INJ_201,12/24/2021,-1
6638d02b36388c250bddfc6b,INJ_201,12/25/2021,-1
6638d02b36388c250bddfc6c,INJ_201,12/27/2021,2
6638d02b36388c250bddfc6d,INJ_201,12/28/2021,0
6638d02b36388c250bddfc6e,INJ_201,12/29/2021,1
6638d02b36388c250bddfc6f,INJ_201,12/30/2021,0
6638d02b36388c250bddfc70,INJ_201,12/31/2021,-1
6638d02b36388c250bddfc71,INJ_201,01/01/2022,600
6638d02b36388c250bddfc72,INJ_201,01/02/2022,0
6638d02b36388c250bddfc73,INJ_201,01/03/2022,1
6638d02b36388c250bddfc74,INJ_201,01/04/2022,-2
6638d02b36388c250bddfc75,INJ_201,01/05/2022,0
6638d02b36388c250bddfc76,INJ_201,01/10/2022,0
6638d02b36388c250bddfc77,INJ_201,01/26/2022,-1
6638d02b36388c250bddfc78,INJ_201,01/27/2022,0
6638d02b36388c250bddfc79,INJ_201,01/28/2022,1
6638d02b36388c250bddfc7a,INJ_201,01/29/2022,0
6638d02b36388c250bddfc7b,INJ_201,01/31/2022,2
6638d02b36388c250bddfc7c,INJ_201,02/01/2022,0
6638d02b36388c250bddfc7d,INJ_201,02/02/2022,1
6638d02b36388c250bddfc7e,INJ_201,02/03/2022,1
6638d02b36388c250bddfc7f,INJ_201,02/04/2022,0
6638d02b36388c250bddfc80,INJ_201,02/05/2022,0
6638d02b36388c250bddfc81,INJ_201,02/07/2022,0
6638d02b36388c250bddfc82,INJ_201,02/08/2022,0
6638d02b36388c250bddfc83,INJ_201,02/09/2022,0
6638d02b36388c250bddfc84,INJ_201,02/10/2022,0
6638d02b36388c250bddfc85,INJ_201,02/11/2022,1
6638d02b36388c250bddfc86,INJ_201,02/12/2022,0
6638d02b36388c250bddfc87,INJ_201,02/14/2022,0
6638d02b36388c250bddfc88,INJ_201,02/15/2022,0
6638d02b36388c250bddfc89,INJ_201,02/16/2022,2
6638d02b36388c250bddfc8a,INJ_201,02/17/2022,0
6638d02b36388c250bddfc8b,INJ_201,02/18/2022,0
6638d02b36388c250bddfc8c,INJ_201,02/19/2022,1
6638d02b36388c250bddfc8d,INJ_201,08/06/2022,0
6638d02b36388c250bddfc8e,INJ_201,09/16/2022,0
6638d02b36388c250bddfc8f,INJ_201,09/24/2022,0
6638d02b36388c250bddfc90,INJ_201,10/05/2022,0
6638d02b36388c250bddfc91,INJ_201,10/07/2022,0
6638d02b36388c250bddfc92,INJ_201,10/08/2022,0
6638d02b36388c250bddfc93,INJ_201,10/15/2022,0
6638d02b36388c250bddfc94,INJ_201,10/28/2022,0
6638d02b36388c250bddfc95,INJ_201,11/01/2022,-1
6638d02b36388c250bddfc96,INJ_201,11/19/2022,1
6638d02b36388c250bddfc97,INJ_201,11/24/2022,-1
6638d02b36388c250bddfc98,INJ_201,12/06/2022,0
6638d02b36388c250bddfc99,INJ_201,12/09/2022,0
6638d02b36388c250bddfc9a,INJ_201,12/10/2022,0
6638d02b36388c250bddfc9b,INJ_201,12/20/2022,0
6638d02b36388c250bddfc9c,INJ_201,12/22/2022,0
6638d02b36388c250bddfc9d,INJ_201,12/23/2022,0
6638d02b36388c250bddfc9e,INJ_201,12/30/2022,0
6638d02b36388c250bddfc9f,INJ_201,12/31/2022,0
6638d02b36388c250bddfca0,INJ_201,01/03/2023,-1
6638d02b36388c250bddfca1,INJ_201,01/12/2023,1
6638d02b36388c250bddfca2,INJ_201,01/30/2023,0
6638d02b36388c250bddfca3,INJ_201,02/03/2023,0
6638d02b36388c250bddfca4,INJ_201,02/09/2023,-1
6638d02b36388c250bddfca5,INJ_201,02/15/2023,0
6638d02b36388c250bddfca6,INJ_201,02/20/2023,0
6638d02b36388c250bddfca7,INJ_201,02/21/2023,0
6638d02b36388c250bddfca8,INJ_201,02/24/2023,0
6638d02b36388c250bddfca9,INJ_201,03/04/2023,1
6638d02b36388c250bddfcaa,INJ_201,03/08/2023,-1
6638d02b36388c250bddfcab,INJ_201,03/13/2023,1
6638d02b36388c250bddfcac,INJ_201,03/14/2023,-1
6638d02b36388c250bddfcad,INJ_201,03/25/2023,0
6638d02b36388c250bddfcae,INJ_201,03/28/2023,0
6638d02b36388c250bddfcaf,INJ_201,03/31/2023,-1
6638d02b36388c250bddfcb0,INJ_201,04/05/2023,0
6638d02b36388c250bddfcb1,INJ_201,04/08/2023,-1
6638d02b36388c250bddfcb2,INJ_201,04/18/2023,1
6638d02b36388c250bddfcb3,INJ_201,04/19/2023,-1
6638d02b36388c250bddfcb4,INJ_201,04/28/2023,0
6638d02b36388c250bddfcb5,INJ_201,04/29/2023,0
6638d02b36388c250bddfcb6,INJ_201,05/02/2023,0
6638d02b36388c250bddfcb7,INJ_201,05/05/2023,-1
6638d02b36388c250bddfcb8,INJ_201,05/06/2023,1
6638d02b36388c250bddfcb9,INJ_201,05/08/2023,-500
6638d02b36388c250bddfcba,INJ_201,05/09/2023,1
6638d02b36388c250bddfcbb,INJ_201,05/10/2023,1
6638d02b36388c250bddfcbc,INJ_201,05/11/2023,-1
6638d02b36388c250bddfcbd,INJ_201,05/12/2023,0
6638d02b36388c250bddfcbe,INJ_201,05/13/2023,0
6638d02b36388c250bddfcbf,INJ_201,05/15/2023,-2
6638d02b36388c250bddfcc0,INJ_201,05/16/2023,0
6638d02b36388c250bddfcc1,INJ_201,05/17/2023,1
6638d02b36388c250bddfcc2,INJ_201,05/18/2023,-1
6638d02b36388c250bddfcc3,INJ_201,05/19/2023,1
6638d02b36388c250bddfcc4,INJ_201,05/20/2023,-1
6638d02b36388c250bddfcc5,INJ_201,05/22/2023,-3
6638d02b36388c250bddfcc6,INJ_201,05/23/2023,1
6638d02b36388c250bddfcc7,INJ_201,05/24/2023,-3
6638d02b36388c250bddfcc8,INJ_201,05/25/2023,0
6638d02b36388c250bddfcc9,INJ_201,05/26/2023,-1
6638d02b36388c250bddfcca,INJ_201,05/27/2023,-1
6638d02b36388c250bddfccb,INJ_201,05/29/2023,-1
6638d02b36388c250bddfccc,INJ_201,05/30/2023,-2
6638d02b36388c250bddfccd,INJ_201,05/31/2023,0
6638d02b36388c250bddfcce,INJ_201,06/06/2023,0
6638d02b36388c250bddfccf,INJ_201,06/07/2023,0
6638d02b36388c250bddfcd0,INJ_201,06/08/2023,-1
6638d02b36388c250bddfcd1,INJ_201,06/09/2023,1
6638d02b36388c250bddfcd2,INJ_201,06/10/2023,0
6638d02b36388c250bddfcd3,INJ_201,06/12/2023,1
6638d02b36388c250bddfcd4,INJ_201,06/13/2023,0
6638d02b36388c250bddfcd5,INJ_201,06/14/2023,0
6638d02b36388c250bddfcd6,INJ_201,06/15/2023,-1
6638d02b36388c250bddfcd7,INJ_201,06/16/2023,2
6638d02b36388c250bddfcd8,INJ_201,06/17/2023,1
6638d02b36388c250bddfcd9,INJ_201,06/19/2023,1
6638d02b36388c250bddfcda,INJ_201,06/20/2023,1
6638d02b36388c250bddfcdb,INJ_201,06/21/2023,-1
6638d02b36388c250bddfcdc,INJ_201,06/22/2023,1
6638d02b36388c250bddfcdd,INJ_201,06/26/2023,0
6638d02b36388c250bddfcde,INJ_201,06/27/2023,-2
6638d02b36388c250bddfcdf,INJ_201,06/28/2023,2
6638d02b36388c250bddfce0,INJ_201,06/30/2023,-1
6638d02b36388c250bddfce1,INJ_201,07/01/2023,-1
6638d02b36388c250bddfce2,INJ_201,07/03/2023,-3
6638d02b36388c250bddfce3,INJ_201,07/04/2023,0
6638d02b36388c250bddfce4,INJ_201,07/05/2023,-2
6638d02b36388c250bddfce5,INJ_201,07/06/2023,2
6638d02b36388c250bddfce6,INJ_201,07/07/2023,1
6638d02b36388c250bddfce7,INJ_201,07/08/2023,-1
6638d02b36388c250bddfce8,INJ_201,07/10/2023,-2
6638d02b36388c250bddfce9,INJ_201,07/11/2023,-1
6638d02b36388c250bddfcea,INJ_201,07/12/2023,1
6638d02b36388c250bddfceb,INJ_201,07/13/2023,1
6638d02b36388c250bddfcec,INJ_201,07/14/2023,-2
6638d02b36388c250bddfced,INJ_201,07/15/2023,1
6638d02b36388c250bddfcee,INJ_201,07/16/2023,-1
6638d02b36388c250bddfcef,INJ_201,07/17/2023,0
6638d02b36388c250bddfcf0,INJ_201,07/18/2023,0
6638d02b36388c250bddfcf1,INJ_201,07/19/2023,-1
6638d02b36388c250bddfcf2,INJ_202,01/26/2022,0
6638d02b36388c250bddfcf3,INJ_202,01/27/2022,0
6638d02b36388c250bddfcf4,INJ_202,01/28/2022,0
6638d02b36388c250bddfcf5,INJ_202,01/29/2022,-1
6638d02b36388c250bddfcf6,INJ_202,01/31/2022,0
6638d02b36388c250bddfcf7,INJ_202,02/01/2022,1
6638d02b36388c250bddfcf8,INJ_202,02/02/2022,0
6638d02b36388c250bddfcf9,INJ_202,02/03/2022,0
6638d02b36388c250bddfcfa,INJ_202,02/04/2022,1
6638d02b36388c250bddfcfb,INJ_202,02/05/2022,-1
6638d02b36388c250bddfcfc,INJ_202,02/07/2022,-1
6638d02b36388c250bddfcfd,INJ_202,02/08/2022,0
6638d02b36388c250bddfcfe,INJ_202,02/09/2022,-1
6638d02b36388c250bddfcff,INJ_202,02/10/2022,0
6638d02b36388c250bddfd00,INJ_202,02/11/2022,0
6638d02b36388c250bddfd01,INJ_202,02/12/2022,0
6638d02b36388c250bddfd02,INJ_202,02/14/2022,2
6638d02b36388c250bddfd03,INJ_202,02/15/2022,0
6638d02b36388c250bddfd04,INJ_202,02/16/2022,1
6638d02b36388c250bddfd05,INJ_202,02/17/2022,-1
6638d02b36388c250bddfd06,INJ_202,02/18/2022,0
6638d02b36388c250bddfd07,INJ_202,02/19/2022,0
6638d02b36388c250bddfd08,INJ_202,07/14/2022,0
6638d02b36388c250bddfd09,INJ_202,07/15/2022,-1
6638d02b36388c250bddfd0a,INJ_202,07/16/2022,0
6638d02b36388c250bddfd0b,INJ_202,07/17/2022,0
6638d02b36388c250bddfd0c,INJ_202,07/18/2022,1
6638d02b36388c250bddfd0d,INJ_202,07/19/2022,1
6638d02b36388c250bddfd0e,INJ_202,07/20/2022,-1
6638d02b36388c250bddfd0f,INJ_202,07/22/2022,-1
6638d02b36388c250bddfd10,INJ_202,07/23/2022,2
6638d02b36388c250bddfd11,INJ_202,07/25/2022,1
6638d02b36388c250bddfd12,INJ_202,07/26/2022,0
6638d02b36388c250bddfd13,INJ_202,07/27/2022,0
6638d02b36388c250bddfd14,INJ_202,07/28/2022,0
6638d02b36388c250bddfd15,INJ_202,07/29/2022,0
6638d02b36388c250bddfd16,INJ_202,07/30/2022,-1
6638d02b36388c250bddfd17,INJ_202,08/01/2022,0
6638d02b36388c250bddfd18,INJ_202,08/02/2022,-1
6638d02b36388c250bddfd19,INJ_202,08/03/2022,1
6638d02b36388c250bddfd1a,INJ_202,08/04/2022,0
6638d02b36388c250bddfd1b,INJ_202,08/05/2022,1
6638d02b36388c250bddfd1c,INJ_202,08/06/2022,1
6638d02b36388c250bddfd1d,INJ_202,08/08/2022,1
6638d02b36388c250bddfd1e,INJ_202,08/09/2022,2
6638d02b36388c250bddfd1f,INJ_202,08/10/2022,0
6638d02b36388c250bddfd20,INJ_202,08/11/2022,1
6638d02b36388c250bddfd21,INJ_202,08/12/2022,0
6638d02b36388c250bddfd22,INJ_202,08/13/2022,0
6638d02b36388c250bddfd23,INJ_202,08/14/2022,1
6638d02b36388c250bddfd24,INJ_202,08/15/2022,-1
6638d02b36388c250bddfd25,INJ_202,08/16/2022,0
6638d02b36388c250bddfd26,INJ_202,08/17/2022,0
6638d02b36388c250bddfd27,INJ_202,08/18/2022,0
6638d02b36388c250bddfd28,INJ_202,08/19/2022,1
6638d02b36388c250bddfd29,INJ_202,08/20/2022,2
6638d02b36388c250bddfd2a,INJ_202,08/22/2022,0
6638d02b36388c250bddfd2b,INJ_202,08/23/2022,0
6638d02b36388c250bddfd2c,INJ_202,08/26/2022,0
6638d02b36388c250bddfd2d,INJ_202,08/27/2022,-1
6638d02b36388c250bddfd2e,INJ_202,09/01/2022,1
6638d02b36388c250bddfd2f,INJ_202,09/03/2022,-1
6638d02b36388c250bddfd30,INJ_202,09/05/2022,0
6638d02b36388c250bddfd31,INJ_202,09/07/2022,0
6638d02b36388c250bddfd32,INJ_202,09/08/2022,-1
6638d02b36388c250bddfd33,INJ_202,09/09/2022,-1
6638d02b36388c250bddfd34,INJ_202,09/10/2022,0
6638d02b36388c250bddfd35,INJ_202,09/12/2022,0
6638d02b36388c250bddfd36,INJ_202,09/13/2022,-2
6638d02b36388c250bddfd37,INJ_202,09/14/2022,0
6638d02b36388c250bddfd38,INJ_202,09/15/2022,-1
6638d02b36388c250bddfd39,INJ_202,09/16/2022,1
6638d02b36388c250bddfd3a,INJ_202,09/17/2022,0
6638d02b36388c250bddfd3b,INJ_202,03/14/2023,-1
6638d02b36388c250bddfd3c,INJ_202,03/22/2023,1
6638d02b36388c250bddfd3d,INJ_202,03/23/2023,-1
6638d02b36388c250bddfd3e,INJ_202,03/24/2023,0
6638d02b36388c250bddfd3f,INJ_202,03/25/2023,-1
6638d02b36388c250bddfd40,INJ_202,03/27/2023,0
6638d02b36388c250bddfd41,INJ_202,03/28/2023,0
6638d02b36388c250bddfd42,INJ_202,03/29/2023,1
6638d02b36388c250bddfd43,INJ_202,03/30/2023,0
6638d02b36388c250bddfd44,INJ_202,04/01/2023,-1
6638d02b36388c250bddfd45,INJ_202,04/04/2023,0
6638d02b36388c250bddfd46,INJ_202,04/05/2023,0
6638d02b36388c250bddfd47,INJ_202,04/06/2023,0
6638d02b36388c250bddfd48,INJ_202,04/07/2023,0
6638d02b36388c250bddfd49,INJ_202,04/08/2023,-1
6638d02b36388c250bddfd4a,INJ_202,04/10/2023,0
6638d02b36388c250bddfd4b,INJ_202,04/12/2023,0
6638d02b36388c250bddfd4c,INJ_202,04/13/2023,0
6638d02b36388c250bddfd4d,INJ_202,04/14/2023,0
6638d02b36388c250bddfd4e,INJ_202,04/17/2023,0
6638d02b36388c250bddfd4f,INJ_202,04/18/2023,0
6638d02b36388c250bddfd50,INJ_202,04/19/2023,-1
6638d02b36388c250bddfd51,INJ_202,04/20/2023,1
6638d02b36388c250bddfd52,INJ_202,04/21/2023,0
6638d02b36388c250bddfd53,INJ_202,04/24/2023,0
6638d02b36388c250bddfd54,INJ_202,04/25/2023,0
6638d02b36388c250bddfd55,INJ_202,04/26/2023,0
6638d02b36388c250bddfd56,INJ_202,04/27/2023,0
6638d02b36388c250bddfd57,INJ_202,04/28/2023,-1
6638d02b36388c250bddfd58,INJ_202,04/29/2023,0
6638d02b36388c250bddfd59,INJ_202,05/01/2023,0
6638d02b36388c250bddfd5a,INJ_202,05/02/2023,0
6638d02b36388c250bddfd5b,INJ_202,05/03/2023,0
6638d02b36388c250bddfd5c,INJ_202,05/04/2023,0
6638d02b36388c250bddfd5d,INJ_202,05/05/2023,-2
6638d02b36388c250bddfd5e,INJ_202,05/06/2023,-2
6638d02b36388c250bddfd5f,INJ_202,05/08/2023,-500
6638d02b36388c250bddfd60,INJ_202,05/09/2023,-1
6638d02b36388c250bddfd61,INJ_202,05/10/2023,2
6638d02b36388c250bddfd62,INJ_202,05/11/2023,1
6638d02b36388c250bddfd63,INJ_202,05/12/2023,0
6638d02b36388c250bddfd64,INJ_202,05/13/2023,1
6638d02b36388c250bddfd65,INJ_202,05/15/2023,1
6638d02b36388c250bddfd66,INJ_202,05/16/2023,-1
6638d02b36388c250bddfd67,INJ_202,05/17/2023,1
6638d02b36388c250bddfd68,INJ_202,05/18/2023,-1
6638d02b36388c250bddfd69,INJ_202,05/19/2023,0
6638d02b36388c250bddfd6a,INJ_202,05/20/2023,-1
6638d02b36388c250bddfd6b,INJ_202,05/22/2023,-1
6638d02b36388c250bddfd6c,INJ_202,05/23/2023,1
6638d02b36388c250bddfd6d,INJ_202,05/24/2023,1
6638d02b36388c250bddfd6e,INJ_202,05/25/2023,0
6638d02b36388c250bddfd6f,INJ_202,05/26/2023,1
6638d02b36388c250bddfd70,INJ_202,05/27/2023,1
6638d02b36388c250bddfd71,INJ_202,05/29/2023,0
6638d02b36388c250bddfd72,INJ_202,05/30/2023,0
6638d02b36388c250bddfd73,INJ_202,05/31/2023,2
6638d02b36388c250bddfd74,INJ_202,06/01/2023,-1
6638d02b36388c250bddfd75,INJ_202,06/02/2023,0
6638d02b36388c250bddfd76,INJ_202,06/03/2023,-1
6638d02b36388c250bddfd77,INJ_202,06/05/2023,0
6638d02b36388c250bddfd78,INJ_202,06/06/2023,1
6638d02b36388c250bddfd79,INJ_202,06/07/2023,0
6638d02b36388c250bddfd7a,INJ_202,06/08/2023,0
6638d02b36388c250bddfd7b,INJ_202,06/09/2023,0
6638d02b36388c250bddfd7c,INJ_202,06/10/2023,-1
6638d02b36388c250bddfd7d,INJ_202,06/12/2023,0
6638d02b36388c250bddfd7e,INJ_202,06/13/2023,1
6638d02b36388c250bddfd7f,INJ_202,06/14/2023,-1
6638d02b36388c250bddfd80,INJ_202,06/15/2023,0
6638d02b36388c250bddfd81,INJ_202,06/16/2023,1
6638d02b36388c250bddfd82,INJ_202,06/17/2023,0
6638d02b36388c250bddfd83,INJ_202,06/19/2023,0
6638d02b36388c250bddfd84,INJ_202,06/20/2023,1
6638d02b36388c250bddfd85,INJ_202,06/21/2023,1
6638d02b36388c250bddfd86,INJ_202,06/22/2023,1
6638d02b36388c250bddfd87,INJ_202,06/23/2023,3
6638d02b36388c250bddfd88,INJ_202,06/24/2023,0
6638d02b36388c250bddfd89,INJ_202,06/26/2023,0
6638d02b36388c250bddfd8a,INJ_202,06/27/2023,0
6638d02b36388c250bddfd8b,INJ_202,06/28/2023,0
6638d02b36388c250bddfd8c,INJ_202,06/30/2023,-1
6638d02b36388c250bddfd8d,INJ_202,07/01/2023,0
6638d02b36388c250bddfd8e,INJ_202,07/03/2023,1
6638d02b36388c250bddfd8f,INJ_202,07/04/2023,-1
6638d02b36388c250bddfd90,INJ_202,07/05/2023,0
6638d02b36388c250bddfd91,INJ_202,07/06/2023,1
6638d02b36388c250bddfd92,INJ_202,07/07/2023,2
6638d02b36388c250bddfd93,INJ_202,07/08/2023,0
6638d02b36388c250bddfd94,INJ_202,07/10/2023,-1
6638d02b36388c250bddfd95,INJ_202,07/11/2023,0
6638d02b36388c250bddfd96,INJ_202,07/12/2023,0
6638d02b36388c250bddfd97,INJ_202,07/13/2023,-1
6638d02b36388c250bddfd98,INJ_202,07/14/2023,2
6638d02b36388c250bddfd99,INJ_202,07/15/2023,1
6638d02b36388c250bddfd9a,INJ_202,07/17/2023,0
6638d02b36388c250bddfd9b,INJ_202,07/18/2023,0
6638d02b36388c250bddfd9c,INJ_202,07/19/2023,-1
6638d02b36388c250bddfd9d,INJ_203,09/28/2021,1
6638d02b36388c250bddfd9e,INJ_203,09/29/2021,0
6638d02b36388c250bddfd9f,INJ_203,09/30/2021,1
6638d02b36388c250bddfda0,INJ_203,10/01/2021,0
6638d02b36388c250bddfda1,INJ_203,10/02/2021,-1
6638d02b36388c250bddfda2,INJ_203,10/04/2021,0
6638d02b36388c250bddfda3,INJ_203,10/05/2021,0
6638d02b36388c250bddfda4,INJ_203,10/06/2021,-1
6638d02b36388c250bddfda5,INJ_203,10/07/2021,0
6638d02b36388c250bddfda6,INJ_203,10/08/2021,-1
6638d02b36388c250bddfda7,INJ_203,10/09/2021,0
6638d02b36388c250bddfda8,INJ_203,10/11/2021,2
6638d02b36388c250bddfda9,INJ_203,10/12/2021,0
6638d02b36388c250bddfdaa,INJ_203,10/13/2021,806
6638d02b36388c250bddfdab,INJ_203,10/22/2021,-1
6638d02b36388c250bddfdac,INJ_203,10/23/2021,0
6638d02b36388c250bddfdad,INJ_203,10/25/2021,0
6638d02b36388c250bddfdae,INJ_203,10/26/2021,0
6638d02b36388c250bddfdaf,INJ_203,10/27/2021,0
6638d02b36388c250bddfdb0,INJ_203,10/28/2021,1
6638d02b36388c250bddfdb1,INJ_203,10/29/2021,-1
6638d02b36388c250bddfdb2,INJ_203,10/30/2021,2
6638d02b36388c250bddfdb3,INJ_203,11/01/2021,0
6638d02b36388c250bddfdb4,INJ_203,11/02/2021,0
6638d02b36388c250bddfdb5,INJ_203,11/03/2021,0
6638d02b36388c250bddfdb6,INJ_203,11/04/2021,0
6638d02b36388c250bddfdb7,INJ_203,11/05/2021,-1
6638d02b36388c250bddfdb8,INJ_203,11/06/2021,0
6638d02b36388c250bddfdb9,INJ_203,11/08/2021,-1
6638d02b36388c250bddfdba,INJ_203,11/09/2021,1
6638d02b36388c250bddfdbb,INJ_203,11/10/2021,-1
6638d02b36388c250bddfdbc,INJ_203,11/11/2021,2
6638d02b36388c250bddfdbd,INJ_203,11/12/2021,1
6638d02b36388c250bddfdbe,INJ_203,11/13/2021,596
6638d02b36388c250bddfdbf,INJ_203,11/15/2021,0
6638d02b36388c250bddfdc0,INJ_203,11/16/2021,1
6638d02b36388c250bddfdc1,INJ_203,11/17/2021,0
6638d02b36388c250bddfdc2,INJ_203,11/18/2021,-1
6638d02b36388c250bddfdc3,INJ_203,11/19/2021,1
6638d02b36388c250bddfdc4,INJ_203,11/20/2021,0
6638d02b36388c250bddfdc5,INJ_203,11/22/2021,0
6638d02b36388c250bddfdc6,INJ_203,11/27/2021,0
6638d02b36388c250bddfdc7,INJ_203,11/29/2021,1
6638d02b36388c250bddfdc8,INJ_203,11/30/2021,0
6638d02b36388c250bddfdc9,INJ_203,12/01/2021,0
6638d02b36388c250bddfdca,INJ_203,12/02/2021,-2
6638d02b36388c250bddfdcb,INJ_203,12/03/2021,-1
6638d02b36388c250bddfdcc,INJ_203,12/04/2021,-1
6638d02b36388c250bddfdcd,INJ_203,12/06/2021,-1
6638d02b36388c250bddfdce,INJ_203,12/07/2021,-2
6638d02b36388c250bddfdcf,INJ_203,12/08/2021,1
6638d02b36388c250bddfdd0,INJ_203,12/09/2021,-1
6638d02b36388c250bddfdd1,INJ_203,12/10/2021,-1
6638d02b36388c250bddfdd2,INJ_203,12/11/2021,0
6638d02b36388c250bddfdd3,INJ_203,12/13/2021,-1
6638d02b36388c250bddfdd4,INJ_203,12/14/2021,-1
6638d02b36388c250bddfdd5,INJ_203,12/15/2021,0
6638d02b36388c250bddfdd6,INJ_203,12/16/2021,0
6638d02b36388c250bddfdd7,INJ_203,12/17/2021,0
6638d02b36388c250bddfdd8,INJ_203,12/18/2021,1
6638d02b36388c250bddfdd9,INJ_203,12/21/2021,-1
6638d02b36388c250bddfdda,INJ_203,12/22/2021,1
6638d02b36388c250bddfddb,INJ_203,12/23/2021,0
6638d02b36388c250bddfddc,INJ_203,12/24/2021,0
6638d02b36388c250bddfddd,INJ_203,12/25/2021,-1
6638d02b36388c250bddfdde,INJ_203,12/27/2021,1
6638d02b36388c250bddfddf,INJ_203,12/28/2021,-1
6638d02b36388c250bddfde0,INJ_203,12/29/2021,0
6638d02b36388c250bddfde1,INJ_203,12/30/2021,0
6638d02b36388c250bddfde2,INJ_203,12/31/2021,-1
6638d02b36388c250bddfde3,INJ_203,01/01/2022,1
6638d02b36388c250bddfde4,INJ_203,01/02/2022,0
6638d02b36388c250bddfde5,INJ_203,01/03/2022,-1
6638d02b36388c250bddfde6,INJ_203,01/04/2022,-1
6638d02b36388c250bddfde7,INJ_203,01/05/2022,0
6638d02b36388c250bddfde8,INJ_203,01/10/2022,0
6638d02b36388c250bddfde9,INJ_203,01/26/2022,1
6638d02b36388c250bddfdea,INJ_203,01/27/2022,-2
6638d02b36388c250bddfdeb,INJ_203,01/28/2022,-1
6638d02b36388c250bddfdec,INJ_203,01/29/2022,0
6638d02b36388c250bddfded,INJ_203,01/31/2022,1
6638d02b36388c250bddfdee,INJ_203,02/01/2022,-1
6638d02b36388c250bddfdef,INJ_203,02/02/2022,-2
6638d02b36388c250bddfdf0,INJ_203,02/03/2022,1
6638d02b36388c250bddfdf1,INJ_203,02/04/2022,-1
6638d02b36388c250bddfdf2,INJ_203,02/05/2022,-2
6638d02b36388c250bddfdf3,INJ_203,02/07/2022,0
6638d02b36388c250bddfdf4,INJ_203,02/08/2022,1
6638d02b36388c250bddfdf5,INJ_203,02/09/2022,1
6638d02b36388c250bddfdf6,INJ_203,02/10/2022,0
6638d02b36388c250bddfdf7,INJ_203,02/11/2022,0
6638d02b36388c250bddfdf8,INJ_203,02/12/2022,0
6638d02b36388c250bddfdf9,INJ_203,02/14/2022,-1
6638d02b36388c250bddfdfa,INJ_203,02/15/2022,0
6638d02b36388c250bddfdfb,INJ_203,02/16/2022,-1
6638d02b36388c250bddfdfc,INJ_203,02/17/2022,2
6638d02b36388c250bddfdfd,INJ_203,02/18/2022,0
6638d02b36388c250bddfdfe,INJ_203,02/19/2022,0
6638d02b36388c250bddfdff,INJ_203,08/06/2022,0
6638d02b36388c250bddfe00,INJ_203,09/12/2022,0
6638d02b36388c250bddfe01,INJ_203,09/16/2022,0
6638d02b36388c250bddfe02,INJ_203,09/21/2022,0
6638d02b36388c250bddfe03,INJ_203,10/08/2022,0
6638d02b36388c250bddfe04,INJ_203,10/10/2022,0
6638d02b36388c250bddfe05,INJ_203,10/15/2022,0
6638d02b36388c250bddfe06,INJ_203,10/17/2022,0
6638d02b36388c250bddfe07,INJ_203,10/19/2022,0
6638d02b36388c250bddfe08,INJ_203,10/28/2022,0
6638d02b36388c250bddfe09,INJ_203,11/01/2022,0
6638d02b36388c250bddfe0a,INJ_203,11/05/2022,0
6638d02b36388c250bddfe0b,INJ_203,11/07/2022,0
6638d02b36388c250bddfe0c,INJ_203,12/08/2022,0
6638d02b36388c250bddfe0d,INJ_203,12/20/2022,0
6638d02b36388c250bddfe0e,INJ_203,12/24/2022,0
6638d02b36388c250bddfe0f,INJ_203,12/30/2022,0
6638d02b36388c250bddfe10,INJ_203,01/12/2023,0
6638d02b36388c250bddfe11,INJ_203,01/23/2023,0
6638d02b36388c250bddfe12,INJ_203,02/09/2023,3
6638d02b36388c250bddfe13,INJ_203,02/20/2023,0
6638d02b36388c250bddfe14,INJ_203,03/04/2023,0
