METER_CODE,FOLIO_NUMBER,ORDERED_QUANTITY,COMMITTED_NET_QUANTITY,GROSS_UNACCOUNTED,GROSS_THRUPUT,ACTUAL_GROSS_THRUPUT,serka,serka2,serka3
MTR_201,20221212,222000,211228,-3,211887,211884,10113,-659,-656
MTR_201,20221213,162000,136430,-3,136909,136906,25091,-479,-476
MTR_201,20221214,274000,123480,3,123922,123925,150078,-442,-445
MTR_201,20221215,332000,107565,2,107936,107938,224064,-371,-373
MTR_201,20221216,633100,427518,0,426607,426607,206493,911,911
MTR_201,20221217,483000,356703,0,357776,357776,125224,-1073,-1073
MTR_201,20221218,76000,17937,1,9158,9159,66842,8779,8778
MTR_201,20221219,666100,385665,0,386825,386825,279275,-1160,-1160
MTR_201,20221220,747000,451374,2,449371,449373,297629,2003,2001
MTR_201,20221221,582100,388787,6,383161,383167,198939,5626,5620
MTR_201,20221222,330000,206313,3,206866,206869,123134,-553,-556
MTR_201,20221223,680100,468595,11,456777,456788,223323,11818,11807
MTR_201,20221224,279000,233274,-1,233884,233883,45116,-610,-609
MTR_201,20221226,474000,319016,2,315142,315144,158858,3874,3872
MTR_201,20221227,580000,547369,3,543844,543847,36156,3525,3522
MTR_201,20221228,414100,408075,1,408783,408784,5317,-708,-709
MTR_201,20221229,702000,547734,4,545429,545433,156571,2305,2301
MTR_201,20221230,672100,520720,-3,527920,527917,144180,-7200,-7197
MTR_201,20221231,244000,234103,1,234860,234861,9140,-757,-758
MTR_201,20230101,36000,17933,0,17992,17992,18008,-59,-59
MTR_201,20230102,450100,443800,5,444703,444708,5397,-903,-908
MTR_201,20230103,449000,422775,3,419411,419414,29589,3364,3361
MTR_201,20230104,73000,72793,1,72957,72958,43,-164,-165
MTR_201,20230105,130000,129634,14990,148965,163955,-18965,-19331,-34321
MTR_201,20230106,489000,407874,5,388656,388661,100344,19218,19213
MTR_201,20230107,251000,232396,4,232939,232943,18061,-543,-547
MTR_201,20230108,31000,30921,0,30993,30993,7,-72,-72
MTR_201,20230109,372000,347031,2,347922,347924,24078,-891,-893
MTR_201,20230110,357000,330981,3,331910,331913,25090,-929,-932
MTR_201,20230111,211000,112650,0,112979,112979,98021,-329,-329
MTR_201,20230112,310000,222343,0,222948,222948,87052,-605,-605
MTR_201,20230113,436000,329808,5,329869,329874,106131,-61,-66
MTR_201,20230114,248000,219763,1,219937,219938,28063,-174,-175
MTR_201,20230115,15000,14985,0,14995,14995,5,-10,-10
MTR_201,20230116,289000,262745,3,265931,265934,23069,-3186,-3189
MTR_201,20230117,409000,365660,2,365909,365911,43091,-249,-251
MTR_201,20230118,208000,207857,-1,207952,207951,48,-95,-94
MTR_201,20230119,283000,257161,4,256916,256920,26084,245,241
MTR_201,20230120,677000,328285,6,325285,325291,351715,3000,2994
MTR_201,20230121,207000,194950,-2,194952,194950,12048,-2,0
MTR_201,20230123,287000,280982,4,280908,280912,6092,74,70
MTR_201,20230124,426000,348036,6,348921,348927,77079,-885,-891
MTR_201,20230125,218000,213161,2,212952,212954,5048,209,207
MTR_201,20230126,292300,272718,4,272131,272135,20169,587,583
MTR_201,20230127,291000,286324,2,285939,285941,5061,385,383
MTR_201,20230128,197000,197341,4,196953,196957,47,388,384
MTR_201,20230130,431000,375486,2,374870,374872,56130,616,614
MTR_201,20230131,278000,261330,2,260913,260915,17087,417,415
MTR_201,20230201,237100,223385,1,223031,223032,14069,354,353
MTR_201,20230202,249000,249276,0,248908,248908,92,368,368
MTR_201,20230203,270000,266315,1,265915,265916,4085,400,399
MTR_201,20230204,159000,155164,3,154947,154950,4053,217,214
MTR_201,20230206,282000,282271,0,281906,281906,94,365,365
MTR_201,20230207,299000,299290,-2,298904,298902,96,386,388
MTR_201,20230208,250000,250344,3003,260932,263935,-10932,-10588,-13591
MTR_201,20230209,373000,335438,1,323879,323880,49121,11559,11558
MTR_201,20230210,277000,261227,2,260906,260908,16094,321,319
MTR_201,20230211,155000,140134,3,139945,139948,15055,189,186
MTR_201,20230213,209000,191162,4,190938,190942,18062,224,220
MTR_201,20230214,425000,155123,1,154943,154944,270057,180,179
MTR_201,20230215,221100,207269,1,213925,213926,7175,-6656,-6657
MTR_201,20230216,374000,374259,0,373918,373918,82,341,341
MTR_201,20230217,438100,392342,2,391930,391932,46170,412,410
MTR_201,20230218,272000,272154,1,271916,271917,84,238,237
MTR_201,20230220,367000,335129,9409,336893,346302,30107,-1764,-11173
MTR_201,20230221,442000,426140,0,415868,415868,26132,10272,10272
MTR_201,20230222,416000,402346,2,402879,402881,13121,-533,-535
MTR_201,20230223,288000,271291,1,275937,275938,12063,-4646,-4647
MTR_201,20230224,439000,437953,0,438839,438839,161,-886,-886
MTR_201,20230225,298000,289389,5,289896,289901,8104,-507,-512
MTR_201,20230226,14000,13975,0,13993,13993,7,-18,-18
MTR_201,20230227,297000,242578,3,242941,242944,54059,-363,-366
MTR_201,20230228,166000,157750,2,157957,157959,8043,-207,-209
MTR_201,20230301,366000,363494,1,363909,363910,2091,-415,-416
MTR_201,20230302,521000,511594,6,511854,511860,9146,-260,-266
MTR_201,20230303,475000,454764,3,454913,454916,20087,-149,-152
MTR_201,20230304,486000,451823,-2,451924,451922,34076,-101,-99
MTR_201,20230306,415000,394892,3,394879,394882,20121,13,10
MTR_201,20230307,364000,335800,3,335917,335920,28083,-117,-120
MTR_201,20230308,464000,340716,3,340898,340901,123102,-182,-185
MTR_201,20230309,299000,284771,-2,284941,284939,14059,-170,-168
MTR_201,20230310,462000,425702,8,425900,425908,36100,-198,-206
MTR_201,20230311,292000,280879,0,280952,280952,11048,-73,-73
MTR_201,20230313,621000,435695,1,434763,434764,186237,932,931
MTR_201,20230314,556100,414747,7,414883,414890,141217,-136,-143
MTR_201,20230315,434000,430655,-2,430899,430897,3101,-244,-242
MTR_201,20230316,290000,289631,-4,287928,287924,2072,1703,1707
MTR_201,20230317,386000,365945,4,370900,370904,15100,-4955,-4959
MTR_201,20230318,205000,196408,-2,196929,196927,8071,-521,-519
MTR_201,20230320,516000,486861,3,488846,488849,27154,-1985,-1988
MTR_201,20230321,490800,470783,4,463839,463843,26961,6944,6940
MTR_201,20230322,557000,501908,4,503872,503876,53128,-1964,-1968
MTR_201,20230323,343100,339714,3,340958,340961,2142,-1244,-1247
MTR_201,20230324,336000,334647,-1,335901,335900,99,-1254,-1253
MTR_201,20230325,149000,140448,2000,152949,154949,-3949,-12501,-14501
MTR_201,20230327,325000,294813,-3,290918,290915,34082,3895,3898
MTR_201,20230328,133000,132495,-1,132971,132970,29,-476,-475
MTR_201,20230329,162000,161407,1,161931,161932,69,-524,-525
MTR_201,20230330,109000,108733,2,108960,108962,40,-227,-229
MTR_201,20230331,168000,154627,3,154946,154949,13054,-319,-322
MTR_201,20230401,343000,334189,7,334898,334905,8102,-709,-716
MTR_201,20230403,396000,373048,4,373875,373879,22125,-827,-831
MTR_201,20230404,344000,330051,2,330902,330904,13098,-851,-853
MTR_201,20230405,940000,392856,4,393888,393892,546112,-1032,-1036
MTR_201,20230406,339000,332058,-1,332908,332907,6092,-850,-849
MTR_201,20230407,344000,323908,1,324937,324938,19063,-1029,-1030
MTR_201,20230408,277000,256176,4,256917,256921,20083,-741,-745
MTR_201,20230410,370000,348896,0,351075,351075,18925,-2179,-2179
MTR_201,20230411,233000,228247,3,228928,228931,4072,-681,-684
MTR_201,20230412,259000,250201,0,250952,250952,8048,-751,-751
MTR_201,20230413,291000,277294,1,277949,277950,13051,-655,-656
MTR_201,20230414,223000,222436,0,222962,222962,38,-526,-526
MTR_201,20230415,169000,168493,2,168950,168952,50,-457,-459
MTR_201,20230417,182100,181105,3,182030,182033,70,-925,-928
MTR_201,20230418,443000,405026,4,406846,406850,36154,-1820,-1824
MTR_201,20230419,322000,320477,-2,321853,321851,147,-1376,-1374
MTR_201,20230420,352000,334282,3,335902,335905,16098,-1620,-1623
MTR_201,20230421,221000,201897,1,207474,207475,13526,-5577,-5578
MTR_201,20230424,194000,180045,2,180929,180931,13071,-884,-886
MTR_201,20230425,171000,143251,-1,145075,145074,25925,-1824,-1823
MTR_201,20230426,275000,264562,-2,265914,265912,9086,-1352,-1350
MTR_201,20230427,241000,223766,4,224926,224930,16074,-1160,-1164
MTR_201,20230428,318000,309278,4,310901,310905,7099,-1623,-1627
MTR_201,20230429,259000,257567,0,258928,258928,72,-1361,-1361
MTR_201,20230430,14000,8950,0,8996,8996,5004,-46,-46
MTR_201,20230501,200000,180974,-2,181955,181953,18045,-981,-979
MTR_201,20230502,474000,431550,9,433881,433890,40119,-2331,-2340
MTR_201,20230503,495100,486321,1,488991,488992,6109,-2670,-2671
MTR_201,20230504,421000,413597,5,414837,414842,6163,-1240,-1245
MTR_201,20230505,409000,396586,4,395880,395884,13120,706,702
MTR_201,20230506,414200,380213,2,384019,384021,30181,-3806,-3808
MTR_201,20230508,442000,401738,-14995,420860,405865,21140,-19122,-4127
MTR_201,20230509,435000,418632,-5,422855,422850,12145,-4223,-4218
MTR_201,20230510,418100,413849,1,417889,417890,211,-4040,-4041
MTR_201,20230511,436000,402944,2,410588,410590,25412,-7644,-7646
MTR_201,20230512,373000,361545,2,364913,364915,8087,-3368,-3370
MTR_201,20230513,203000,201355,2,202930,202932,70,-1575,-1577
MTR_201,20230515,389000,363134,5,369322,369327,19678,-6188,-6193
MTR_201,20230516,527000,512989,-7,516859,516852,10141,-3870,-3863
MTR_201,20230517,459000,440618,0,443899,443899,15101,-3281,-3281
MTR_201,20230518,360000,345415,4,347915,347919,12085,-2500,-2504
MTR_201,20230519,320000,306827,1,308930,308931,11070,-2103,-2104
MTR_201,20230520,323000,320950,-1,322900,322899,100,-1950,-1949
MTR_201,20230522,407000,359825,5,365138,365143,41862,-5313,-5318
MTR_201,20230523,336100,304322,6,305948,305954,30152,-1626,-1632
MTR_201,20230524,323000,320938,-2,322914,322912,86,-1976,-1974
MTR_201,20230525,344000,308234,2,317886,317888,26114,-9652,-9654
MTR_201,20230526,479100,439582,0,447983,447983,31117,-8401,-8401
MTR_201,20230527,360100,354056,0,355960,355960,4140,-1904,-1904
MTR_201,20230529,435000,430517,-5,434868,434863,132,-4351,-4346
MTR_201,20230530,847000,470408,-1,472822,472821,374178,-2414,-2413
MTR_201,20230531,487000,427006,5,429852,429857,57148,-2846,-2851
MTR_201,20230601,358000,339604,0,341890,341890,16110,-2286,-2286
MTR_201,20230602,493000,477591,5,480849,480854,12151,-3258,-3263
MTR_201,20230603,286000,278064,3,279919,279922,6081,-1855,-1858
MTR_201,20230605,420000,391154,5,393907,393912,26093,-2753,-2758
MTR_201,20230606,362000,335547,1,337923,337924,24077,-2376,-2377
MTR_201,20230607,373000,349411,8,351920,351928,21080,-2509,-2517
MTR_201,20230608,269000,264087,1,265953,265954,3047,-1866,-1867
MTR_201,20230609,356000,345864,-1,347931,347930,8069,-2067,-2066
MTR_201,20230610,266000,242822,3,243924,243927,22076,-1102,-1105
MTR_201,20230612,272000,243733,3,258673,258676,13327,-14940,-14943
MTR_201,20230613,240000,213857,0,214935,214935,25065,-1078,-1078
MTR_201,20230614,270000,257545,2,258918,258920,11082,-1373,-1375
MTR_201,20230615,200000,193873,6,194951,194957,5049,-1078,-1084
MTR_201,20230616,423000,420245,3,422907,422910,93,-2662,-2665
MTR_201,20230617,318000,297694,1,299895,299896,18105,-2201,-2202
MTR_201,20230619,328000,270506,9,271909,271918,56091,-1403,-1412
MTR_201,20230620,372000,336099,1,337861,337862,34139,-1762,-1763
MTR_201,20230621,451000,444335,2,446891,446893,4109,-2556,-2558
MTR_201,20230622,370000,355023,1,357896,357897,12104,-2873,-2874
MTR_201,20230623,406000,360945,0,363878,363878,42122,-2933,-2933
MTR_201,20230624,369000,305394,0,315644,315644,53356,-10250,-10250
MTR_201,20230625,64000,63452,0,63986,63986,14,-534,-534
MTR_201,20230626,483000,462941,6,466847,466853,16153,-3906,-3912
MTR_201,20230627,389000,351621,2,354875,354877,34125,-3254,-3256
MTR_201,20230628,458000,380300,13,383777,383790,74223,-3477,-3490
MTR_201,20230630,101000,99945,0,100969,100969,31,-1024,-1024
MTR_201,20230701,108000,106903,0,107976,107976,24,-1073,-1073
MTR_201,20230703,327000,286048,1,286918,286919,40082,-870,-871
MTR_201,20230704,425000,387010,2,390886,390888,34114,-3876,-3878
MTR_201,20230705,369000,331608,2,334897,334899,34103,-3289,-3291
MTR_201,20230706,324000,298952,1,301926,301927,22074,-2974,-2975
MTR_201,20230707,416000,402902,3,406903,406906,9097,-4001,-4004
MTR_201,20230708,296000,288798,1,291884,291885,4116,-3086,-3087
MTR_201,20230709,31000,30678,-1,30984,30983,16,-306,-305
MTR_201,20230710,457000,396852,0,400853,400853,56147,-4001,-4001
MTR_201,20230711,679000,423292,1,431237,431238,247763,-7945,-7946
MTR_201,20230712,403000,361784,6,355880,355886,47120,5904,5898
MTR_201,20230713,507000,363688,-2,373742,373740,133258,-10054,-10052
MTR_201,20230714,453000,411199,-1,422883,422882,30117,-11684,-11683
MTR_201,20230715,316000,292248,-4,301075,301071,14925,-8827,-8823
MTR_201,20230716,17000,16840,0,16997,16997,3,-157,-157
MTR_201,20230717,735000,487103,4,491941,491945,243059,-4838,-4842
MTR_201,20230718,469100,421978,2,432918,432920,36182,-10940,-10942
MTR_201,20230719,273100,263908,1,266964,266965,6136,-3056,-3057
MTR_202,20210927,92200,91440,0,200803,200803,-108603,-109363,-109363
MTR_202,20210928,185100,183530,-2,180875,180873,4225,2655,2657
MTR_202,20210929,165200,162760,1,163939,163940,1261,-1179,-1180
MTR_202,20210930,248000,211045,-1,185483,185482,62517,25562,25563
MTR_202,20211001,99200,79430,1,85038,85039,14162,-5608,-5609
MTR_202,20211002,77000,76266,0,76875,76875,125,-609,-609
MTR_202,20211003,33100,32784,-1,33020,33019,80,-236,-235
MTR_202,20211004,166000,164420,-1,165709,165708,291,-1289,-1288
MTR_202,20211005,171200,134901,0,136047,136047,35153,-1146,-1146
MTR_202,20211006,187100,163512,-1,164857,164856,22243,-1345,-1344
MTR_202,20211007,83100,76353,-1,76901,76900,6199,-548,-547
MTR_202,20211008,119000,117854,0,118815,118815,185,-961,-961
MTR_202,20211009,65000,64363,0,64860,64860,140,-497,-497
MTR_202,20211010,127100,96119,1,97055,97056,30045,-936,-937
MTR_202,20211011,280000,243532,0,245639,245639,34361,-2107,-2107
MTR_202,20211012,69000,64353,1,64850,64851,4150,-497,-498
MTR_202,20211013,65000,64333,96853,64870,161723,130,-537,-97390
MTR_202,20211014,118100,116909,109900,117978,227878,122,-1069,-110969
MTR_202,20211015,236200,216063,-2,217750,217748,18450,-1687,-1685
MTR_202,20211016,42000,34672,-1,34902,34901,7098,-230,-229
MTR_202,20211017,107200,106192,-2,107020,107018,180,-828,-826
MTR_202,20211018,175100,174233,1,174737,174738,363,-504,-505
MTR_202,20211019,112180,111574,0,112064,112064,116,-490,-490
MTR_202,20211020,79060,78571,0,78978,78978,82,-407,-407
MTR_202,20211021,205100,184939,-1,185845,185844,19255,-906,-905
MTR_202,20211022,177100,176014,1,176862,176863,238,-848,-849
MTR_202,20211023,37000,36783,-2,36896,36894,104,-113,-111
MTR_202,20211024,96300,95591,0,96086,96086,214,-495,-495
MTR_202,20211025,238300,201002,1,201956,201957,36344,-954,-955
MTR_202,20211026,174200,173056,-2,173936,173934,264,-880,-878
MTR_202,20211027,167200,163091,2,163923,163925,3277,-832,-834
MTR_202,20211028,319200,223661,-1,224857,224856,94343,-1196,-1195
MTR_202,20211029,205200,203778,1,204937,204938,263,-1159,-1160
MTR_202,20211030,89000,83404,0,83790,83790,5210,-386,-386
MTR_202,20211031,64070,63578,-1,64052,64051,18,-474,-473
MTR_202,20211101,184200,176823,1,177960,177961,6240,-1137,-1138
MTR_202,20211102,128200,124263,-1,124980,124979,3220,-717,-716
MTR_202,20211103,130200,129279,1,129988,129989,212,-709,-710
MTR_202,20211104,153200,132324,-2,132983,132981,20217,-659,-657
MTR_202,20211105,140350,134408,-1,134906,134905,5444,-498,-497
MTR_202,20211106,47000,46750,1,46903,46904,97,-153,-154
MTR_202,20211107,148300,99795,2,100047,100049,48253,-252,-254
MTR_202,20211108,207300,190456,1,190953,190954,16347,-497,-498
MTR_202,20211109,90100,89701,0,89966,89966,134,-265,-265
MTR_202,20211110,88000,87621,1,87911,87912,89,-290,-291
MTR_202,20211111,160200,145593,-1,145920,145919,14280,-327,-326
MTR_202,20211112,307200,228250,0,228863,228863,78337,-613,-613
MTR_202,20211113,50000,44823,-2,47892,47890,2108,-3069,-3067
MTR_202,20211114,165100,130528,0,131001,131001,34099,-473,-473
MTR_202,20211115,144100,140515,-2,137935,137933,6165,2580,2582
MTR_202,20211116,171000,170306,-1,170796,170795,204,-490,-489
MTR_202,20211117,265100,244127,1,244765,244766,20335,-638,-639
MTR_202,20211118,112100,111695,0,111938,111938,162,-243,-243
MTR_202,20211119,150100,149563,2,149893,149895,207,-330,-332
MTR_202,20211120,22000,21921,-2,21952,21950,48,-31,-29
MTR_202,20211121,131160,130723,0,131072,131072,88,-349,-349
MTR_202,20211122,174200,166680,0,166891,166891,7309,-211,-211
MTR_202,20211123,133200,132838,-2,132932,132930,268,-94,-92
MTR_202,20211124,159854,156550,1,156436,156437,3418,114,113
MTR_202,20211125,61100,60945,-1,60953,60952,147,-8,-7
MTR_202,20211126,186850,179426,-1,179608,179607,7242,-182,-181
MTR_202,20211127,43000,29941,-2,31172,31170,11828,-1231,-1229
MTR_202,20211128,96100,95973,0,95985,95985,115,-12,-12
MTR_202,20211129,129200,115081,1,114961,114962,14239,120,119
MTR_202,20211130,114300,109161,0,109038,109038,5262,123,123
MTR_202,20211201,172200,172070,-2,171912,171910,288,158,160
MTR_202,20211202,194300,189188,1,188962,188963,5338,226,225
MTR_202,20211203,152200,150161,1,149989,149990,2211,172,171
MTR_202,20211204,58000,57998,1,57874,57875,126,124,123
MTR_202,20211205,100100,67092,0,67035,67035,33065,57,57
MTR_202,20211206,99000,98997,0,98872,98872,128,125,125
MTR_202,20211207,143100,143123,-1,142880,142879,220,243,244
MTR_202,20211208,155000,155000,-1,154831,154830,169,169,170
MTR_202,20211209,197200,186229,2,185967,185969,11233,262,260
MTR_202,20211210,110856,96531,-1,96266,96265,14590,265,266
MTR_202,20211211,66000,57999,1,57868,57869,8132,131,130
MTR_202,20211212,262300,164260,1,164102,164103,98198,158,157
MTR_202,20211213,140200,140141,2,140002,140004,198,139,137
MTR_202,20211214,41000,35983,-2,35909,35907,5091,74,76
MTR_202,20211215,55000,54966,-1,54863,54862,137,103,104
MTR_202,20211216,28000,27981,0,27925,27925,75,56,56
MTR_202,20211217,136000,59954,1,59718,59719,76282,236,235
MTR_202,20211218,88000,62948,-2,62827,62825,25173,121,123
MTR_202,20211219,130200,130074,0,130038,130038,162,36,36
MTR_202,20211220,153100,149945,1,149837,149838,3263,108,107
MTR_202,20211221,363200,287911,0,287753,287753,75447,158,158
MTR_202,20211222,189200,188985,-2,188754,188752,446,231,233
MTR_202,20211223,321200,312848,-1,312744,312743,8456,104,105
MTR_202,20211224,390386,259118,2,258927,258929,131459,191,189
MTR_202,20211225,48000,44948,1,45728,45729,2272,-780,-781
MTR_202,20211226,165300,131080,1,131110,131111,34190,-30,-31
MTR_202,20211227,274100,270588,1,270677,270678,3423,-89,-90
MTR_202,20211228,195200,187762,1,187864,187865,7336,-102,-103
MTR_202,20211229,177200,158826,0,158973,158973,18227,-147,-147
MTR_202,20211230,172260,171915,-2,171950,171948,310,-35,-33
MTR_202,20211231,85000,80880,0,80793,80793,4207,87,87
MTR_202,20220101,93000,82906,2996,82944,85940,10056,-38,-3034
MTR_202,20220102,161200,131076,0,131101,131101,30099,-25,-25
MTR_202,20220103,132100,127043,-3,126863,126860,5237,180,183
MTR_202,20220104,135300,130244,0,129993,129993,5307,251,251
MTR_202,20220105,178300,148162,-2,147969,147967,30331,193,195
MTR_202,20220106,131100,131101,-3,130831,130828,269,270,273
MTR_202,20220107,115100,115115,-2,114890,114888,210,225,227
MTR_202,20220108,74000,64011,0,63874,63874,10126,137,137
MTR_202,20220109,63170,63190,0,63083,63083,87,107,107
MTR_202,20220110,95100,86088,1,85936,85937,9164,152,151
MTR_202,20220111,128240,98198,-1,98029,98028,30211,169,170
MTR_202,20220112,86070,85987,1,85951,85952,119,36,35
MTR_202,20220113,202100,136978,-1,135835,135834,66265,1143,1144
MTR_202,20220114,135200,135998,-1,134990,134989,210,1008,1009
MTR_202,20220115,74000,69364,0,70654,70654,3346,-1290,-1290
MTR_202,20220116,67100,67409,0,67002,67002,98,407,407
MTR_202,20220117,110200,103637,1,107022,107023,3178,-3385,-3386
MTR_202,20220118,113100,113513,2,112916,112918,184,597,595
MTR_202,20220119,138170,138643,1,138007,138008,163,636,635
MTR_202,20220120,61000,44140,-1,43909,43908,17091,231,232
MTR_202,20220121,122200,122549,2,121913,121915,287,636,634
MTR_202,20220122,38000,38098,1,37914,37915,86,184,183
MTR_202,20220123,86000,86192,1,51992,51993,34008,34200,34199
MTR_202,20220124,156300,156615,0,156048,156048,252,567,567
MTR_202,20220125,100100,100298,-1,99959,99958,141,339,340
MTR_202,20220126,170100,128336,1,127912,127913,42188,424,423
MTR_202,20220127,93100,77212,0,76904,76904,16196,308,308
