INJECTOR_CODE,FOLIO_NUMBER,ORDERED_QUANTITY,COMMITTED_NET_QUANTITY,UNACCOUNTED,FRAC_UNACCOUNTED,PRODUCT_THRUPUT,serka
INJ_401,20230708,18010,17710,0,1,169004,-151294
INJ_401,20230710,10850,10850,0,1,94987,-84137
INJ_401,20230711,13200,9000,0,3,89994,-80994
INJ_401,20230712,28210,22210,0,2,213985,-191775
INJ_401,20230713,14670,12870,0,-2,98998,-86128
INJ_401,20230714,14380,14380,0,0,132991,-118611
INJ_401,20230715,32490,27490,0,2,255995,-228505
INJ_401,20230716,1300,1100,0,0,11002,-9902
INJ_401,20230717,22400,19100,0,0,182021,-162921
INJ_401,20230718,17300,17300,0,1,172989,-155689
INJ_401,20230719,14120,13010,0,0,121992,-108982
INJ_402,20211004,600,600,0,0,1997,-1397
INJ_402,20211009,1200,1200,0,0,3997,-2797
INJ_402,20220126,900,900,0,0,2997,-2097
INJ_402,20220127,6300,6300,0,1,20981,-14681
INJ_402,20220128,10500,10500,0,0,34971,-24471
INJ_402,20220129,12300,10800,0,1,35962,-25162
INJ_402,20220131,3300,3300,0,0,10991,-7691
INJ_402,20220201,6600,6600,0,0,21984,-15384
INJ_402,20220202,9600,9600,0,0,31973,-22373
INJ_402,20220203,5100,5100,0,1,16983,-11883
INJ_402,20220204,6900,6300,0,0,20976,-14676
INJ_402,20220205,11100,11100,0,1,36971,-25871
INJ_402,20220207,7800,7800,0,1,25982,-18182
INJ_402,20220208,6300,6300,0,0,20980,-14680
INJ_402,20220209,10200,10200,0,0,33962,-23762
INJ_402,20220210,5400,5400,0,1,17978,-12578
INJ_402,20220211,1500,1500,0,1,4993,-3493
INJ_402,20220212,11700,11700,0,0,38960,-27260
INJ_402,20220214,8400,8400,0,0,27968,-19568
INJ_402,20220215,12300,10500,0,0,34963,-24463
INJ_402,20220216,18300,17400,0,-1,57948,-40548
INJ_402,20220217,2700,2700,0,0,8992,-6292
INJ_402,20220218,9900,9900,0,2,32973,-23073
INJ_402,20220219,10500,10500,0,-1,34976,-24476
INJ_402,20220716,19500,19500,0,1,64933,-45433
INJ_402,20220718,11400,11400,0,2,37967,-26567
INJ_402,20220719,19200,17400,0,1,57955,-40555
INJ_402,20220720,6600,5400,0,0,17993,-12593
INJ_402,20220721,600,600,0,0,1997,-1397
INJ_402,20220722,4200,4200,0,0,13992,-9792
INJ_402,20220723,900,900,0,0,2997,-2097
INJ_402,20220725,3900,3900,0,0,12989,-9089
INJ_402,20220727,7800,7800,0,0,25975,-18175
INJ_402,20220729,4800,4800,0,1,15986,-11186
INJ_402,20220730,5400,5400,0,1,17980,-12580
INJ_402,20220801,10200,10200,0,0,33973,-23773
INJ_402,20220802,13500,12600,0,0,41945,-29345
INJ_402,20220803,8100,8100,0,0,26976,-18876
INJ_402,20220804,3000,3000,0,1,9985,-6985
INJ_402,20220805,1500,1500,0,0,4990,-3490
INJ_402,20220806,5400,5400,0,-1,17979,-12579
INJ_402,20220808,1500,1500,0,-1,4991,-3491
INJ_402,20220809,5100,3300,0,-1,10995,-7695
INJ_402,20220811,10200,10200,0,1,33977,-23777
INJ_402,20220812,1500,1500,0,-1,4994,-3494
INJ_402,20220813,9000,9000,0,0,29975,-20975
INJ_402,20220814,1800,1800,0,0,5991,-4191
INJ_402,20220815,8400,8400,0,0,27863,-19463
INJ_402,20220816,9600,7800,0,1,30898,-23098
INJ_402,20220817,11100,10500,0,1,34963,-24463
INJ_402,20220818,2700,2700,0,0,8993,-6293
INJ_402,20220819,2700,2700,0,1,8991,-6291
INJ_402,20220820,3600,3600,0,0,11991,-8391
INJ_402,20220822,7800,7800,0,1,25976,-18176
INJ_402,20220823,7200,7200,0,0,23982,-16782
INJ_402,20220824,2700,2700,0,1,8988,-6288
INJ_402,20220826,7200,7200,0,1,23969,-16769
INJ_402,20220827,4800,4800,0,0,15986,-11186
INJ_402,20220901,3300,3300,0,0,10989,-7689
INJ_402,20220902,2400,2400,0,0,7993,-5593
INJ_402,20220903,600,600,0,0,1994,-1394
INJ_402,20220905,2400,2400,0,0,7991,-5591
INJ_402,20220907,2700,2700,0,-1,8989,-6289
INJ_402,20220908,900,900,0,1,2997,-2097
INJ_402,20220910,1500,1500,0,-1,4993,-3493
INJ_402,20220913,2700,2700,0,1,8990,-6290
INJ_402,20220914,1500,1500,0,0,4993,-3493
INJ_402,20220916,1500,1500,1,743,4994,-3494
INJ_402,20220917,4200,4200,-1,-743,5993,-1793
INJ_402,20230322,90600,12900,0,5,42912,-30012
INJ_402,20230323,81600,6300,0,-4,20974,-14674
INJ_402,20230324,102600,8400,0,-5,27966,-19566
INJ_402,20230325,80100,6000,0,-7,19974,-13974
INJ_402,20230327,36300,4800,0,-6,15973,-11173
INJ_402,20230328,22500,3900,0,-3,12972,-9072
INJ_402,20230329,43800,5100,0,-6,16970,-11870
INJ_402,20230330,30900,3300,0,-5,10985,-7685
INJ_402,20230401,6300,900,0,-1,2995,-2095
INJ_402,20230403,26400,4200,0,-4,13975,-9775
INJ_402,20230404,24300,4500,0,-4,11982,-7482
INJ_402,20230405,54000,4800,0,-8,15979,-11179
INJ_402,20230406,8400,1500,0,-1,4990,-3490
INJ_402,20230407,22500,3600,0,-3,11980,-8380
INJ_402,20230408,51900,5700,0,-6,18976,-13276
INJ_402,20230410,14100,2400,0,-3,7985,-5585
INJ_402,20230411,19500,2100,0,-3,6988,-4888
INJ_402,20230412,47700,5700,0,-6,18967,-13267
INJ_402,20230413,16500,1500,0,-2,4994,-3494
INJ_402,20230414,83400,11100,0,-15,36937,-25837
INJ_402,20230415,15000,2400,0,-4,7983,-5583
INJ_402,20230417,18000,3000,0,-3,9977,-6977
INJ_402,20230418,21600,3000,0,-3,9983,-6983
INJ_402,20230419,25800,3000,0,-3,9984,-6984
INJ_402,20230420,46800,3900,0,-5,12985,-9085
INJ_402,20230421,37200,4200,0,-4,13981,-9781
INJ_402,20230423,50700,5100,0,-4,16980,-11880
INJ_402,20230424,51300,6600,0,-5,21963,-15363
INJ_402,20230425,17100,3000,0,-2,9979,-6979
INJ_402,20230426,5400,1200,0,-1,3991,-2791
INJ_402,20230428,38400,3000,0,-4,9430,-6430
INJ_402,20230503,19500,3300,0,-3,10981,-7681
INJ_402,20230504,78900,12000,0,-14,39929,-27929
INJ_402,20230505,47700,5400,0,-4,17974,-12574
INJ_402,20230506,19800,3300,0,-1,10980,-7680
INJ_402,20230508,87300,9000,0,-7,29961,-20961
INJ_402,20230509,31800,3900,0,-5,15977,-12077
INJ_402,20230510,5200,1000,0,-2,4989,-3989
INJ_402,20230511,5200,1000,0,-1,4992,-3992
INJ_402,20230512,3600,600,0,-1,2995,-2395
INJ_402,20230513,56400,5600,0,-7,27963,-22363
INJ_402,20230515,23200,3600,0,-6,17966,-14366
INJ_402,20230516,20000,3000,0,-4,14974,-11974
INJ_402,20230517,43600,3000,0,-4,14983,-11983
INJ_402,20230518,13600,1600,0,0,7991,-6391
INJ_402,20230519,24600,2400,0,-3,12186,-9786
INJ_402,20230520,44000,3600,0,-5,21732,-18132
INJ_402,20230521,13200,6600,0,1,2657,3943
INJ_402,20230522,48800,5800,0,-8,28957,-23157
INJ_402,20230523,27200,3000,0,-2,9983,-6983
INJ_402,20230524,12200,5200,0,1,25952,-20752
INJ_402,20230525,5800,5800,0,3,28949,-23149
INJ_402,20230526,3600,3600,0,1,14971,-11371
INJ_402,20230527,6200,5600,0,1,27939,-22339
INJ_402,20230529,5400,5400,0,2,26953,-21553
INJ_402,20230530,3600,3000,0,-1,14978,-11978
INJ_402,20230531,3600,3600,0,0,17962,-14362
INJ_402,20230601,4400,4400,0,2,21958,-17558
INJ_402,20230602,9600,6400,0,4,31948,-25548
INJ_402,20230603,5400,4800,0,0,23963,-19163
INJ_402,20230605,3400,3400,0,-1,16965,-13565
INJ_402,20230606,4400,4400,0,1,21976,-17576
INJ_402,20230607,11000,9400,0,0,44928,-35528
INJ_402,20230608,4000,4000,0,0,19964,-15964
INJ_402,20230609,3600,3600,0,0,25965,-22365
INJ_402,20230610,2400,2100,0,-1,20961,-18861
INJ_402,20230612,3300,3300,0,1,32949,-29649
INJ_402,20230613,4300,1300,0,-1,12967,-11667
INJ_402,20230614,2200,2200,0,0,21952,-19752
INJ_402,20230615,4600,4300,0,0,45226,-40926
INJ_402,20230616,2000,2000,0,1,19955,-17955
INJ_402,20230617,7300,7300,0,3,66899,-59599
INJ_402,20230619,1400,1400,0,0,13988,-12588
INJ_402,20230620,5100,5100,0,0,50947,-45847
INJ_402,20230621,3300,3300,0,2,32951,-29651
INJ_402,20230622,5700,3700,0,0,21959,-18259
INJ_402,20230623,3000,3000,0,-1,29821,-26821
INJ_402,20230624,3300,3300,0,1,32948,-29648
INJ_402,20230625,200,200,0,0,1994,-1794
INJ_402,20230626,6800,6800,0,1,55931,-49131
INJ_402,20230627,2500,2100,0,0,20974,-18874
INJ_402,20230628,8400,8400,0,0,74892,-66492
INJ_402,20230630,2600,2600,0,0,25959,-23359
INJ_402,20230701,9410,8510,0,-1,84868,-76358
INJ_402,20230703,3800,3800,0,-1,37934,-34134
INJ_402,20230704,2100,1500,0,1,14968,-13468
INJ_402,20230705,3500,3500,0,1,34951,-31451
INJ_402,20230706,4200,3700,0,-1,36930,-33230
INJ_402,20230707,3100,2700,0,0,26942,-24242
INJ_402,20230708,5800,5300,0,-1,52915,-47615
INJ_402,20230710,2600,2600,0,1,25962,-23362
INJ_402,20230711,9500,7200,0,1,71910,-64710
INJ_402,20230712,4300,4100,0,0,40925,-36825
INJ_402,20230713,9800,4100,0,0,31943,-27843
INJ_402,20230714,5300,5300,0,0,52932,-47632
INJ_402,20230715,10600,8800,0,0,87821,-79021
INJ_402,20230716,600,600,0,0,5993,-5393
INJ_402,20230717,4900,4600,0,0,45912,-41312
INJ_402,20230718,2000,2000,0,0,19967,-17967
INJ_402,20230719,5200,5200,0,2,51926,-46726
INJ_403,20210928,24600,21600,11,41,71984,-50384
INJ_403,20210929,39600,39600,0,-1,131977,-92377
INJ_403,20210930,36360,36330,0,0,120967,-84637
INJ_403,20211001,23100,23100,0,-2,66988,-43888
INJ_403,20211002,30000,30000,0,-1,99959,-69959
INJ_403,20211004,35400,35400,0,1,117971,-82571
INJ_403,20211005,19800,16800,0,-2,55978,-39178
INJ_403,20211006,18300,18300,0,0,60985,-42685
INJ_403,20211007,19800,19800,0,1,65986,-46186
INJ_403,20211008,21900,21900,0,-1,72989,-51089
INJ_403,20211009,34200,30000,7,288,99969,-69969
INJ_403,20211011,14700,14700,0,-1,48989,-34289
INJ_403,20211012,29100,29100,0,0,96974,-67874
INJ_403,20211013,7800,4800,11,611,15998,-11198
INJ_403,20211022,30600,24600,0,2,81982,-57382
INJ_403,20211023,30300,30300,0,-1,100983,-70683
INJ_403,20211025,3600,3600,0,-1,11998,-8398
INJ_403,20211026,14100,14100,0,-2,46983,-32883
INJ_403,20211027,21000,21000,1,622,80856,-59856
INJ_403,20211028,38100,38100,0,-1,110974,-72874
INJ_403,20211029,8700,8700,0,-1,28995,-20295
INJ_403,20211030,32100,32100,0,0,106974,-74874
INJ_403,20211101,36900,36900,0,1,122966,-86066
INJ_403,20211102,14700,14700,0,0,48985,-34285
INJ_403,20211103,20100,20100,0,-1,66982,-46882
INJ_403,20211104,36300,36300,0,0,120973,-84673
INJ_403,20211105,27900,24900,0,0,78090,-53190
INJ_403,20211106,19800,19800,0,0,65974,-46174
INJ_403,20211108,35100,35100,0,0,116959,-81859
INJ_403,20211109,22500,22500,0,1,74978,-52478
INJ_403,20211110,22800,22800,0,0,75983,-53183
INJ_403,20211111,22500,22500,0,-2,74969,-52469
INJ_403,20211112,33900,30900,0,0,102952,-72052
INJ_403,20211113,33300,30600,0,0,101978,-71378
INJ_403,20211115,27000,3000,0,-1,6011,-3011
INJ_403,20211116,5400,5400,0,0,17996,-12596
INJ_403,20211117,25500,25500,0,0,84981,-59481
INJ_403,20211118,29100,29100,0,-1,96967,-67867
INJ_403,20211119,21600,21600,0,0,71976,-50376
INJ_403,20211120,33900,33900,0,1,112974,-79074
INJ_403,20211122,1500,1500,0,0,4999,-3499
INJ_403,20211126,29100,21300,0,1,70985,-49685
INJ_403,20211127,17400,12000,0,0,28575,-16575
INJ_403,20211129,24900,24300,0,1,80968,-56668
INJ_403,20211130,13800,13800,0,0,45986,-32186
INJ_403,20211201,27600,25800,0,0,85974,-60174
INJ_403,20211202,27000,27000,0,-1,87398,-60398
INJ_403,20211203,17100,17100,0,2,56987,-39887
INJ_403,20211204,22500,22500,0,-1,74988,-52488
INJ_403,20211206,33000,27000,0,0,89988,-62988
INJ_403,20211207,35100,32100,0,0,106989,-74889
INJ_403,20211208,38700,36900,0,-1,122990,-86090
INJ_403,20211209,19200,17400,0,-1,57990,-40590
INJ_403,20211210,35700,32700,0,0,108982,-76282
INJ_403,20211211,24900,21900,0,2,72986,-51086
INJ_403,20211213,36300,33300,0,-2,110982,-77682
INJ_403,20211214,16200,16200,0,0,53997,-37797
INJ_403,20211215,25500,25500,0,-1,84983,-59483
INJ_403,20211216,12600,12600,0,-1,41993,-29393
INJ_403,20211217,41700,38700,0,-1,140985,-102285
INJ_403,20211218,16200,15300,0,-2,50992,-35692
INJ_403,20211220,15000,3000,0,0,2959,41
INJ_403,20211221,33000,33000,0,-1,109975,-76975
INJ_403,20211222,34800,34800,0,1,115973,-81173
INJ_403,20211223,42600,36600,0,-2,121964,-85364
INJ_403,20211224,28200,23700,0,0,78968,-55268
INJ_403,20211225,34500,31500,0,-2,104971,-73471
INJ_403,20211227,32400,32400,0,1,107969,-75569
INJ_403,20211228,27900,17100,0,0,56991,-39891
INJ_403,20211229,51600,50700,0,-1,168970,-118270
INJ_403,20211230,35100,32100,0,-1,106981,-74881
INJ_403,20211231,23400,23400,0,0,77984,-54584
INJ_403,20220101,31200,31200,0,1,100988,-69788
INJ_403,20220103,40500,37500,0,-1,124973,-87473
INJ_403,20220104,28500,28500,0,0,94980,-66480
INJ_403,20220105,10800,9000,0,0,29761,-20761
INJ_403,20220108,9000,3000,0,0,1906,1094
INJ_403,20220122,8100,2700,0,0,1601,1099
INJ_403,20220126,15900,15900,0,0,52986,-37086
INJ_403,20220127,14400,14400,0,-1,47995,-33595
INJ_403,20220128,37500,37500,0,3,124977,-87477
INJ_403,20220129,60900,53100,0,-1,176967,-123867
INJ_403,20220131,24000,24000,0,0,79989,-55989
INJ_403,20220201,31200,29400,0,1,97991,-68591
INJ_403,20220202,41400,38700,0,-1,128970,-90270
INJ_403,20220203,37500,37500,0,0,124977,-87477
INJ_403,20220204,48000,45000,0,2,149980,-104980
INJ_403,20220205,45600,45600,0,0,151980,-106380
INJ_403,20220207,31200,31200,0,0,103989,-72789
INJ_403,20220208,45600,43800,0,0,145986,-102186
INJ_403,20220209,30900,30900,0,-1,102976,-72076
INJ_403,20220210,27900,27900,0,-1,92983,-65083
INJ_403,20220211,15600,15600,0,0,51995,-36395
INJ_403,20220212,47700,47700,0,3,158977,-111277
INJ_403,20220214,42000,40200,0,-1,133992,-93792
INJ_403,20220215,33300,27300,0,0,90979,-63679
INJ_403,20220216,60300,57300,0,0,190954,-133654
INJ_403,20220217,22500,19500,0,-1,64982,-45482
INJ_403,20220218,43500,43500,0,1,144981,-101481
INJ_403,20220219,29400,21000,0,-1,58805,-37805
INJ_403,20220310,4800,2400,0,-1,1105,1295
INJ_403,20220913,500,500,0,0,3999,-3499
INJ_403,20220919,750,750,0,-1,6000,-5250
INJ_403,20220923,250,250,0,0,1998,-1748
INJ_403,20221014,1250,1250,0,0,9998,-8748
INJ_403,20221028,1750,1750,0,0,13995,-12245
INJ_403,20221102,500,500,0,0,3998,-3498
INJ_403,20221104,250,250,0,0,1999,-1749
INJ_403,20221111,750,750,0,0,5997,-5247
INJ_403,20221119,375,375,0,0,3000,-2625
INJ_403,20221124,500,500,0,0,3998,-3498
INJ_403,20221207,1250,1250,0,0,9998,-8748
INJ_403,20221209,750,750,0,1,5999,-5249
INJ_403,20221215,375,375,0,0,2999,-2624
INJ_403,20221227,1250,1250,0,0,9999,-8749
INJ_403,20230103,1375,1375,0,0,10997,-9622
INJ_403,20230106,250,250,0,0,2000,-1750
INJ_403,20230114,1500,1500,0,1,5000,-3500
INJ_403,20230116,625,625,0,0,4999,-4374
INJ_403,20230120,250,250,0,1,2000,-1750
INJ_403,20230204,500,500,0,-1,4000,-3500
INJ_403,20230210,250,250,0,1,2000,-1750
INJ_403,20230214,750,750,0,0,5998,-5248
INJ_403,20230221,375,375,0,0,3001,-2626
INJ_403,20230222,250,250,0,0,1999,-1749
INJ_403,20230314,10500,8400,0,-1,27996,-19596
INJ_403,20230315,250,250,0,0,2000,-1750
INJ_403,20230316,375,375,0,1,2999,-2624
INJ_403,20230317,375,375,0,0,3000,-2625
INJ_403,20230318,250,250,0,0,2000,-1750
INJ_403,20230322,750,750,0,1,6000,-5250
INJ_403,20230324,250,250,0,-1,1999,-1749
INJ_403,20230329,625,625,0,0,5001,-4376
INJ_403,20230414,5700,5700,0,1,19002,-13302
INJ_403,20230421,250,250,0,0,1999,-1749
INJ_403,20230504,500,500,0,1,3999,-3499
INJ_403,20230505,15600,15600,0,1,51990,-36390
INJ_403,20230506,7350,4575,0,0,16993,-12418
INJ_403,20230508,47700,44100,0,1,146986,-102886
INJ_403,20230509,27490,27490,0,1,96989,-69499
INJ_403,20230510,20390,18090,0,1,74991,-56901
INJ_403,20230511,20010,17710,0,1,77002,-59292
INJ_403,20230512,30590,30590,0,1,133001,-102411
INJ_403,20230513,43930,41630,0,1,178965,-137335
INJ_403,20230515,31280,31280,0,1,135992,-104712
INJ_403,20230516,20700,20700,0,0,89994,-69294
INJ_403,20230517,32890,32890,0,3,142988,-110098
INJ_403,20230518,17480,17480,0,-2,76005,-58525
INJ_403,20230519,26090,20340,0,3,90869,-70529
INJ_403,20230520,29670,29670,0,0,128985,-99315
INJ_403,20230522,38230,33630,0,3,144977,-111347
INJ_403,20230523,21210,21210,0,-1,90996,-69786
INJ_403,20230524,44900,38460,0,0,165997,-127537
INJ_403,20230525,33960,31660,0,2,134001,-102341
INJ_403,20230526,30820,30820,0,0,134001,-103181
INJ_403,20230527,51060,40480,-8,-343,175998,-135518
INJ_403,20230529,29210,22310,0,2,97003,-74693
INJ_403,20230530,61180,19320,0,2,85478,-66158
INJ_403,20230602,3700,740,0,-1,2000,-1260
INJ_403,20230606,25070,24380,0,1,106017,-81637
INJ_403,20230607,34270,27370,0,3,119007,-91637
INJ_403,20230608,17940,17940,0,-1,78008,-60068
INJ_403,20230609,30880,30880,0,4,184017,-153137
INJ_403,20230610,16100,15300,0,6,152980,-137680
INJ_403,20230612,24700,23100,0,4,230967,-207867
INJ_403,20230613,15900,13900,0,2,138992,-125092
INJ_403,20230614,16200,14200,0,5,141989,-127789
INJ_403,20230615,16100,15200,0,1,157367,-142167
INJ_403,20230616,12500,11500,0,4,115011,-103511
INJ_403,20230617,21600,21000,0,7,209997,-188997
INJ_403,20230619,19400,15800,0,3,158001,-142201
INJ_403,20230620,11100,11100,0,0,102521,-91421
INJ_403,20230621,13400,11400,0,1,113999,-102599
INJ_403,20230622,13840,10140,0,-1,68992,-58852
INJ_403,20230626,10090,10090,0,1,82004,-71914
INJ_403,20230627,4400,3400,0,1,33998,-30598
INJ_403,20230628,30540,26240,0,7,256972,-230732
INJ_403,20230630,14000,14000,0,2,139974,-125974
INJ_403,20230701,24000,20400,0,6,203995,-183595
INJ_403,20230703,8300,8300,0,2,82996,-74696
INJ_403,20230704,7000,6000,0,0,60003,-54003
INJ_403,20230705,6710,6710,0,1,58999,-52289
INJ_403,20230706,13240,12240,0,2,117002,-104762
INJ_403,20230707,14600,13100,0,0,131006,-117906
INJ_403,20230708,15100,15100,0,3,150958,-135858
INJ_403,20230710,9610,9610,0,1,87988,-78378
INJ_403,20230711,14800,8500,0,1,84986,-76486
INJ_403,20230712,25140,21640,0,8,210976,-189336
INJ_403,20230713,18020,16020,0,2,116986,-100966
INJ_403,20230714,12800,12800,0,2,127997,-115197
INJ_403,20230715,26300,24500,0,5,244995,-220495
INJ_403,20230716,1500,1500,0,1,15001,-13501
INJ_403,20230717,20810,16910,0,3,151031,-134121
INJ_403,20230718,18350,18350,0,5,169999,-151649
INJ_403,20230719,11300,10700,0,5,107001,-96301
INJ_404,20210927,6900,6300,0,0,125970,-119670
INJ_404,20210928,10100,10100,0,-1,82982,-72882
INJ_404,20210929,13500,10700,0,2,94980,-84280
INJ_404,20210930,6000,6000,1,182,49981,-43981
INJ_404,20211001,9700,8900,0,-2,60974,-52074
INJ_404,20211002,13900,13100,0,2,118952,-105852
INJ_404,20211004,11300,10500,1,105,92974,-82474
INJ_404,20211005,15000,13600,0,3,125959,-112359
INJ_404,20211006,8900,7300,0,-2,72980,-65680
INJ_404,20211007,7000,6200,0,0,61985,-55785
INJ_404,20211008,3000,3000,0,1,24554,-21554
INJ_404,20211009,8700,8700,0,1,80969,-72269
INJ_404,20211011,7700,6900,0,0,68978,-62078
INJ_404,20211014,3600,3600,0,-1,35987,-32387
INJ_404,20211015,8100,8100,1,586,68976,-60876
INJ_404,20211016,12900,12400,0,2,97967,-85567
INJ_404,20211018,10100,10100,0,1,82973,-72873
INJ_404,20211019,6400,6400,0,-1,55990,-49590
INJ_404,20211020,4600,4600,0,1,45984,-41384
INJ_404,20211021,6700,6700,0,3,60977,-54277
INJ_404,20211022,5100,4300,2,145,32991,-28691
INJ_404,20211023,6100,6100,1,70,50982,-44882
INJ_404,20211025,6000,6000,0,0,59977,-53977
INJ_404,20211026,11700,10100,0,0,84961,-74861
INJ_404,20211027,10000,10000,0,0,89961,-79961
INJ_404,20211028,11100,11100,0,2,110966,-99866
INJ_404,20211029,20800,7200,0,0,47987,-40787
INJ_404,20211030,8100,6900,0,1,68974,-62074
INJ_404,20211101,5500,5500,0,0,36988,-31488
INJ_404,20211102,12400,12400,0,-3,95966,-83566
INJ_404,20211103,7800,7800,0,3,67976,-60176
INJ_404,20211104,7500,7500,0,1,62985,-55485
INJ_404,20211105,9300,7900,0,3,69985,-62085
INJ_404,20211106,8400,8400,0,0,77959,-69559
INJ_404,20211108,5900,5300,0,1,52807,-47507
INJ_404,20211109,6100,6100,0,0,60975,-54875
INJ_404,20211110,7800,7800,0,0,77978,-70178
INJ_404,20211111,9300,9000,0,1,89971,-80971
INJ_404,20211112,3000,3000,0,0,29985,-26985
INJ_404,20211113,6000,6000,0,-1,39987,-33987
INJ_404,20211115,8100,8100,0,670,74980,-66880
INJ_404,20211116,6400,5400,0,-1,53978,-48578
INJ_404,20211117,12600,12600,0,1,109956,-97356
INJ_404,20211118,11100,11100,0,2,94962,-83862
INJ_404,20211119,13000,9400,0,-2,81977,-72577
INJ_404,20211120,5500,5500,0,0,42986,-37486
INJ_404,20211122,11400,10900,0,-1,102968,-92068
INJ_404,20211123,11900,11900,0,2,96962,-85062
INJ_404,20211124,3200,3200,0,0,21994,-18794
INJ_404,20211125,7400,7400,0,-1,73969,-66569
INJ_404,20211126,14300,13800,0,0,95982,-82182
INJ_404,20211127,9200,7600,0,1,75981,-68381
INJ_404,20211129,8900,8300,1,450,82961,-74661
INJ_404,20211130,4100,4100,0,1,40988,-36888
INJ_404,20211201,12200,12200,0,-1,109963,-97763
INJ_404,20211202,4700,4700,0,-1,46980,-42280
INJ_404,20211203,11500,10100,0,0,88970,-78870
INJ_404,20211204,6800,6800,0,2,55984,-49184
INJ_404,20211206,4900,4900,0,0,48982,-44082
INJ_404,20211207,7900,7900,0,453,66984,-59084
INJ_404,20211208,6100,6100,0,-1,60988,-54888
INJ_404,20211209,6600,6600,0,1,65973,-59373
INJ_404,20211210,6100,4900,0,-2,48988,-44088
INJ_404,20211211,7400,7400,0,0,63985,-56585
INJ_404,20211213,4900,4900,0,1,48983,-44083
INJ_404,20211214,3000,3000,0,0,29992,-26992
INJ_404,20211215,11100,9700,0,0,96970,-87270
INJ_404,20211216,5900,5300,0,0,52986,-47686
INJ_404,20211217,6600,6600,0,0,59982,-53382
INJ_404,20211218,7500,7500,0,0,74987,-67487
INJ_404,20211220,7800,6200,0,688,61977,-55777
INJ_404,20211221,7500,6100,0,1,48980,-42880
INJ_404,20211222,4500,4500,0,0,44986,-40486
INJ_404,20211223,9900,9900,0,0,98953,-89053
INJ_404,20211224,6000,5200,0,0,51983,-46783
INJ_404,20211225,6500,6500,0,1,48984,-42484
INJ_404,20211227,6100,6100,0,1,60982,-54882
INJ_404,20211228,10700,10700,0,-1,88963,-78263
INJ_404,20211229,6100,6100,0,0,50986,-44886
INJ_404,20211230,5500,5500,0,-1,44983,-39483
INJ_404,20211231,7700,7700,0,0,66989,-59289
INJ_404,20220101,6300,6300,0,0,62986,-56686
INJ_404,20220103,8500,7900,0,2,78965,-71065
INJ_404,20220104,7200,7200,0,0,61981,-54781
INJ_404,20220105,13000,12400,0,0,95971,-83571
INJ_404,20220106,7100,7100,0,0,64981,-57881
INJ_404,20220107,6000,6000,0,1,59981,-53981
INJ_404,20220108,12700,12700,0,1,116971,-104271
INJ_404,20220110,6900,6900,0,0,68978,-62078
INJ_404,20220111,14700,14200,0,-1,125946,-111746
INJ_404,20220112,9700,7400,0,1,74807,-67407
INJ_404,20220113,8100,8100,0,3,80972,-72872
INJ_404,20220114,9600,9600,0,0,89973,-80373
INJ_404,20220115,7400,6600,0,-1,65981,-59381
INJ_404,20220117,12400,12400,0,-1,110199,-97799
INJ_404,20220118,5100,5100,0,1,50989,-45889
INJ_404,20220119,10300,10300,0,2,92978,-82678
INJ_404,20220120,8300,8300,0,1,82963,-74663
INJ_404,20220121,12000,11000,0,0,101953,-90953
INJ_404,20220122,8000,8000,0,0,79969,-71969
INJ_404,20220124,8000,8000,0,2,71984,-63984
INJ_404,20220125,12200,7600,0,2,75982,-68382
INJ_404,20220126,6400,6400,0,1,63986,-57586
INJ_404,20220127,12700,11900,0,0,118976,-107076
INJ_404,20220128,12700,11500,0,0,98962,-87462
INJ_404,20220129,2600,2600,0,0,15994,-13394
INJ_404,20220131,6500,5700,0,4,51096,-45396
INJ_404,20220201,7700,7700,0,1,76984,-69284
INJ_404,20220202,12200,12200,0,0,115965,-103765
INJ_404,20220203,13800,13800,0,-1,105635,-91835
INJ_404,20220204,9110,7910,0,0,79057,-71147
INJ_404,20220205,11110,9710,0,2,96989,-87279
INJ_404,20220207,20500,16400,0,2,125964,-109564
INJ_404,20220208,10900,10900,0,0,104176,-93276
